from_node,to_node,distance_km
godown_Mahabubabad,shop_3106051,11.139
godown_Mahabubabad,shop_3106052,12.581
godown_Mahabubabad,shop_3106053,17.259
godown_Mahabubabad,shop_3106054,12.33
godown_Mahabubabad,shop_3107002,20.482
godown_Mahabubabad,shop_3107003,20.481
godown_Mahabubabad,shop_3107004,17.919
godown_Mahabubabad,shop_3107005,19.223
godown_Mahabubabad,shop_3107006,17.421
godown_Mahabubabad,shop_3107007,15.016
godown_Mahabubabad,shop_3107008,14.367
godown_Mahabubabad,shop_3107009,14.541
godown_Mahabubabad,shop_3107010,14.434
godown_Mahabubabad,shop_3107011,15.061
godown_Mahabubabad,shop_3107012,14.721
godown_Mahabubabad,shop_3107013,15.411
godown_Mahabubabad,shop_3107014,16.543
godown_Mahabubabad,shop_3107015,16.737
godown_Mahabubabad,shop_3107016,14.423
godown_Mahabubabad,shop_3107017,18.865
godown_Mahabubabad,shop_3107018,22.457
godown_Mahabubabad,shop_3107019,22.254
godown_Mahabubabad,shop_3107020,22.414
godown_Mahabubabad,shop_3107021,22.191
godown_Mahabubabad,shop_3107022,22.55
godown_Mahabubabad,shop_3107023,18.14
godown_Mahabubabad,shop_3107024,18.082
godown_Mahabubabad,shop_3107025,13.764
godown_Mahabubabad,shop_3107026,13.482
godown_Mahabubabad,shop_3107027,13.644
godown_Mahabubabad,shop_3107028,13.16
godown_Mahabubabad,shop_3107029,9.188
godown_Mahabubabad,shop_3107030,9.028
godown_Mahabubabad,shop_3107031,10.395
godown_Mahabubabad,shop_3107032,8.644
godown_Mahabubabad,shop_3107033,8.464
godown_Mahabubabad,shop_3107034,8.086
godown_Mahabubabad,shop_3107035,5.919
godown_Mahabubabad,shop_3107036,18.346
godown_Mahabubabad,shop_3107037,16.569
godown_Mahabubabad,shop_3107038,9.059
godown_Mahabubabad,shop_3107039,25.017
godown_Mahabubabad,shop_3107040,11.513
godown_Mahabubabad,shop_3107041,18.681
godown_Mahabubabad,shop_3107042,13.543
godown_Mahabubabad,shop_3107043,14.589
godown_Mahabubabad,shop_3107044,15.539
godown_Mahabubabad,shop_3108001,19.525
godown_Mahabubabad,shop_3108002,19.632
godown_Mahabubabad,shop_3108003,16.899
godown_Mahabubabad,shop_3108004,17.865
godown_Mahabubabad,shop_3108005,18.028
godown_Mahabubabad,shop_3108006,23.758
godown_Mahabubabad,shop_3108007,23.456
godown_Mahabubabad,shop_3108008,23.775
godown_Mahabubabad,shop_3108009,24.247
godown_Mahabubabad,shop_3108010,23.511
godown_Mahabubabad,shop_3108011,24.112
godown_Mahabubabad,shop_3108012,23.11
godown_Mahabubabad,shop_3108013,23.521
godown_Mahabubabad,shop_3108014,23.974
godown_Mahabubabad,shop_3108015,23.085
godown_Mahabubabad,shop_3108016,21.22
godown_Mahabubabad,shop_3108017,23.742
godown_Mahabubabad,shop_3108018,23.665
godown_Mahabubabad,shop_3108019,21.091
godown_Mahabubabad,shop_3108020,23.746
godown_Mahabubabad,shop_3108021,20.834
godown_Mahabubabad,shop_3108022,20.679
godown_Mahabubabad,shop_3108023,20.889
godown_Mahabubabad,shop_3108024,24.13
godown_Mahabubabad,shop_3108025,25.267
godown_Mahabubabad,shop_3108026,24.824
godown_Mahabubabad,shop_3108027,23.945
godown_Mahabubabad,shop_3108028,27.817
godown_Mahabubabad,shop_3108029,27.846
godown_Mahabubabad,shop_3108030,25.679
godown_Mahabubabad,shop_3108031,26.399
godown_Mahabubabad,shop_3108032,26.391
godown_Mahabubabad,shop_3108033,25.502
godown_Mahabubabad,shop_3108034,25.464
godown_Mahabubabad,shop_3108035,25.152
godown_Mahabubabad,shop_3108036,27.042
godown_Mahabubabad,shop_3108037,20.243
godown_Mahabubabad,shop_3108038,19.443
godown_Mahabubabad,shop_3108039,21.945
godown_Mahabubabad,shop_3108040,21.01
godown_Mahabubabad,shop_3108041,22.613
godown_Mahabubabad,shop_3108042,23.927
godown_Mahabubabad,shop_3108043,23.559
godown_Mahabubabad,shop_3108044,26.569
godown_Mahabubabad,shop_3108045,26.967
godown_Mahabubabad,shop_3108046,24.931
godown_Mahabubabad,shop_3109001,59.035
godown_Mahabubabad,shop_3109002,47.224
godown_Mahabubabad,shop_3109003,42.563
godown_Mahabubabad,shop_3109004,41.431
godown_Mahabubabad,shop_3109005,43.325
godown_Mahabubabad,shop_3109006,39.66
godown_Mahabubabad,shop_3109007,37.887
godown_Mahabubabad,shop_3109008,32.784
godown_Mahabubabad,shop_3109009,27.698
godown_Mahabubabad,shop_3109010,29.992
godown_Mahabubabad,shop_3109011,39.534
godown_Mahabubabad,shop_3109012,85.539
godown_Mahabubabad,shop_3109013,40.281
godown_Mahabubabad,shop_3109014,49.9
godown_Mahabubabad,shop_3109015,55.525
godown_Mahabubabad,shop_3109016,30.777
godown_Mahabubabad,shop_3109017,33.621
godown_Mahabubabad,shop_3110001,16.856
godown_Mahabubabad,shop_3110002,16.169
godown_Mahabubabad,shop_3110003,18.425
godown_Mahabubabad,shop_3110004,15.942
godown_Mahabubabad,shop_3110005,16.044
godown_Mahabubabad,shop_3110006,16.021
godown_Mahabubabad,shop_3110007,17.913
godown_Mahabubabad,shop_3110008,14.543
godown_Mahabubabad,shop_3110009,18.364
godown_Mahabubabad,shop_3110010,18.854
godown_Mahabubabad,shop_3110011,16.471
godown_Mahabubabad,shop_3110012,13.813
godown_Mahabubabad,shop_3110013,16.128
godown_Mahabubabad,shop_3110014,16.266
godown_Mahabubabad,shop_3111001,29.481
godown_Mahabubabad,shop_3111002,29.669
godown_Mahabubabad,shop_3111003,34.065
godown_Mahabubabad,shop_3111004,34.209
godown_Mahabubabad,shop_3111005,31.161
godown_Mahabubabad,shop_3111006,32.508
godown_Mahabubabad,shop_3111007,32.655
godown_Mahabubabad,shop_3111008,34.06
godown_Mahabubabad,shop_3111009,36.311
godown_Mahabubabad,shop_3111010,36.26
godown_Mahabubabad,shop_3111011,36.294
godown_Mahabubabad,shop_3111012,36.522
godown_Mahabubabad,shop_3111013,36.402
godown_Mahabubabad,shop_3111014,36.391
godown_Mahabubabad,shop_3111015,35.021
godown_Mahabubabad,shop_3111016,33.75
godown_Mahabubabad,shop_3111017,30.497
godown_Mahabubabad,shop_3111018,30.504
godown_Mahabubabad,shop_3111019,32.016
godown_Mahabubabad,shop_3111020,27.351
godown_Mahabubabad,shop_3111021,30.565
godown_Mahabubabad,shop_3111022,32.214
godown_Mahabubabad,shop_3111023,32.191
godown_Mahabubabad,shop_3111024,27.837
godown_Mahabubabad,shop_3112001,21.7
godown_Mahabubabad,shop_3112002,21.967
godown_Mahabubabad,shop_3112003,21.058
godown_Mahabubabad,shop_3112004,26.976
godown_Mahabubabad,shop_3112005,25.184
godown_Mahabubabad,shop_3112006,27.729
godown_Mahabubabad,shop_3112007,26.82
godown_Mahabubabad,shop_3112008,29.55
godown_Mahabubabad,shop_3112009,28.897
godown_Mahabubabad,shop_3112010,29.204
godown_Mahabubabad,shop_3112011,31.249
godown_Mahabubabad,shop_3112012,31.326
godown_Mahabubabad,shop_3112013,32.364
godown_Mahabubabad,shop_3112014,29.476
godown_Mahabubabad,shop_3112015,35.319
godown_Mahabubabad,shop_3112016,35.322
godown_Mahabubabad,shop_3112017,32.786
godown_Mahabubabad,shop_3112018,31.632
godown_Mahabubabad,shop_3112019,31.704
godown_Mahabubabad,shop_3112020,29.453
godown_Mahabubabad,shop_3112021,26.495
godown_Mahabubabad,shop_3112022,25.979
godown_Mahabubabad,shop_3112023,26.574
godown_Mahabubabad,shop_3112024,28.106
godown_Mahabubabad,shop_3112025,28.112
godown_Mahabubabad,shop_3112026,27.89
godown_Mahabubabad,shop_3112027,20.842
godown_Mahabubabad,shop_3112028,21.19
godown_Mahabubabad,shop_3112029,18.959
godown_Mahabubabad,shop_3112030,19.346
godown_Mahabubabad,shop_3112031,16.726
godown_Mahabubabad,shop_3112032,18.52
godown_Mahabubabad,shop_3112033,21.475
godown_Mahabubabad,shop_3112034,19.942
godown_Mahabubabad,shop_3112035,21.891
godown_Mahabubabad,shop_3112036,22.313
godown_Mahabubabad,shop_3112037,25.814
godown_Mahabubabad,shop_3112038,24.101
godown_Mahabubabad,shop_3112039,26.025
godown_Mahabubabad,shop_3112040,28.229
godown_Mahabubabad,shop_3112041,25.921
godown_Mahabubabad,shop_3112042,21.783
godown_Mahabubabad,shop_3112043,32.511
godown_Mahabubabad,shop_3112044,33.508
godown_Mahabubabad,shop_3112045,26.443
godown_Mahabubabad,shop_3112046,28.079
godown_Mahabubabad,shop_3112047,24.06
godown_Mahabubabad,shop_3112048,26.336
godown_Mahabubabad,shop_3112049,23.006
godown_Mahabubabad,shop_3112050,28.9
godown_Mahabubabad,shop_3113001,23.089
godown_Mahabubabad,shop_3113002,23.206
godown_Mahabubabad,shop_3113003,22.951
godown_Mahabubabad,shop_3113004,26.686
godown_Mahabubabad,shop_3113005,26.794
godown_Mahabubabad,shop_3113006,24.323
godown_Mahabubabad,shop_3113007,24.308
godown_Mahabubabad,shop_3113008,21.002
godown_Mahabubabad,shop_3113009,20.351
godown_Mahabubabad,shop_3113010,19.572
godown_Mahabubabad,shop_3113011,20.379
godown_Mahabubabad,shop_3113012,18.969
godown_Mahabubabad,shop_3113013,18.126
godown_Mahabubabad,shop_3113014,22.431
godown_Mahabubabad,shop_3113015,24.31
godown_Mahabubabad,shop_3113016,25.611
godown_Mahabubabad,shop_3113017,26.127
godown_Mahabubabad,shop_3113018,25.501
godown_Mahabubabad,shop_3113019,24.601
godown_Mahabubabad,shop_3113020,24.224
godown_Mahabubabad,shop_3113021,36.098
godown_Mahabubabad,shop_3113022,20.581
godown_Mahabubabad,shop_3114001,11.753
godown_Mahabubabad,shop_3114002,11.78
godown_Mahabubabad,shop_3114003,17.224
godown_Mahabubabad,shop_3114004,17.264
godown_Mahabubabad,shop_3114005,17.075
godown_Mahabubabad,shop_3114006,16.341
godown_Mahabubabad,shop_3114007,28.309
godown_Mahabubabad,shop_3114008,29.468
godown_Mahabubabad,shop_3114009,29.377
godown_Mahabubabad,shop_3114010,26.233
godown_Mahabubabad,shop_3114011,26.482
godown_Mahabubabad,shop_3114012,26.118
godown_Mahabubabad,shop_3114013,27.38
godown_Mahabubabad,shop_3114014,20.448
godown_Mahabubabad,shop_3114015,21.582
godown_Mahabubabad,shop_3114016,13.781
godown_Mahabubabad,shop_3114017,13.735
godown_Mahabubabad,shop_3114018,21.617
godown_Mahabubabad,shop_3114019,27.87
godown_Mahabubabad,shop_3114020,26.045
godown_Mahabubabad,shop_3114021,23.597
godown_Mahabubabad,shop_3114022,23.926
godown_Mahabubabad,shop_3114023,19.685
godown_Mahabubabad,shop_3114024,19.784
godown_Mahabubabad,shop_3114025,23.737
godown_Mahabubabad,shop_3114026,23.63
godown_Mahabubabad,shop_3114027,18.778
godown_Mahabubabad,shop_3114028,18.766
godown_Mahabubabad,shop_3114029,18.868
godown_Mahabubabad,shop_3114030,29.549
godown_Mahabubabad,shop_3114031,29.464
godown_Mahabubabad,shop_3114032,28.863
godown_Mahabubabad,shop_3114033,20.898
godown_Mahabubabad,shop_3114034,13.901
godown_Mahabubabad,shop_3114035,13.9
godown_Mahabubabad,shop_3114036,23.346
godown_Mahabubabad,shop_3114037,22.91
godown_Mahabubabad,shop_3114038,23.755
godown_Mahabubabad,shop_3114039,20.31
godown_Mahabubabad,shop_3114040,25.113
godown_Mahabubabad,shop_3114041,17.264
godown_Mahabubabad,shop_3114042,23.125
godown_Mahabubabad,shop_3114043,27.064
godown_Mahabubabad,shop_3114044,28.577
godown_Mahabubabad,shop_3114045,20.243
godown_Mahabubabad,shop_3115001,45.581
godown_Mahabubabad,shop_3115002,46.867
godown_Mahabubabad,shop_3115003,44.385
godown_Mahabubabad,shop_3115004,49.707
godown_Mahabubabad,shop_3115005,50.953
godown_Mahabubabad,shop_3115006,44.58
godown_Mahabubabad,shop_3115007,44.136
godown_Mahabubabad,shop_3115008,47.801
godown_Mahabubabad,shop_3115009,48.916
godown_Mahabubabad,shop_3115010,44.468
godown_Mahabubabad,shop_3115011,47.465
godown_Mahabubabad,shop_3115012,44.579
godown_Mahabubabad,shop_3115013,42.097
godown_Mahabubabad,shop_3115014,42.219
godown_Mahabubabad,shop_3115015,42
godown_Mahabubabad,shop_3115016,42.122
godown_Mahabubabad,shop_3115017,42.814
godown_Mahabubabad,shop_3115018,42.045
godown_Mahabubabad,shop_3115019,49.03
godown_Mahabubabad,shop_3116001,36.518
godown_Mahabubabad,shop_3116002,35.945
godown_Mahabubabad,shop_3116003,36.007
godown_Mahabubabad,shop_3116004,36.517
godown_Mahabubabad,shop_3116005,35.359
godown_Mahabubabad,shop_3116006,36.274
godown_Mahabubabad,shop_3116007,41.81
godown_Mahabubabad,shop_3116008,41.799
godown_Mahabubabad,shop_3116009,41.18
godown_Mahabubabad,shop_3116010,38.967
godown_Mahabubabad,shop_3116011,36.273
godown_Mahabubabad,shop_3116012,37.757
godown_Mahabubabad,shop_3116013,33.221
godown_Mahabubabad,shop_3116014,33.556
godown_Mahabubabad,shop_3116015,31.654
godown_Mahabubabad,shop_3116016,39.31
godown_Mahabubabad,shop_3116017,36.701
godown_Mahabubabad,shop_3116018,35.955
godown_Mahabubabad,shop_3116019,35.162
godown_Mahabubabad,shop_3116020,31.43
godown_Mahabubabad,shop_3116021,32.986
godown_Mahabubabad,shop_3116022,32.036
godown_Mahabubabad,shop_3116023,32.071
godown_Mahabubabad,shop_3116024,34.778
godown_Mahabubabad,shop_3116025,34.685
godown_Mahabubabad,shop_3116026,39.199
godown_Mahabubabad,shop_3116027,39.098
godown_Mahabubabad,shop_3116028,39.152
godown_Mahabubabad,shop_3116029,34.383
godown_Mahabubabad,shop_3116030,34.387
godown_Mahabubabad,shop_3116031,31.847
godown_Mahabubabad,shop_3116032,31.628
godown_Mahabubabad,shop_3116033,32.675
godown_Mahabubabad,shop_3116034,32.667
godown_Mahabubabad,shop_3116035,31.434
godown_Mahabubabad,shop_3116036,31.445
godown_Mahabubabad,shop_3116037,34.591
godown_Mahabubabad,shop_3116038,35.171
godown_Mahabubabad,shop_3116039,39.616
godown_Mahabubabad,shop_3116040,29.334
godown_Mahabubabad,shop_3116041,32.276
godown_Mahabubabad,shop_3116042,36.357
godown_Mahabubabad,shop_3116043,39.606
godown_Nirmal,shop_3501001,29.059
godown_Nirmal,shop_3501002,29.834
godown_Nirmal,shop_3501003,29.841
godown_Nirmal,shop_3501004,32.396
godown_Nirmal,shop_3501005,32.182
godown_Nirmal,shop_3501006,36.021
godown_Nirmal,shop_3501007,36.44
godown_Nirmal,shop_3501008,46.357
godown_Nirmal,shop_3501009,36.151
godown_Nirmal,shop_3501010,36.944
godown_Nirmal,shop_3501011,36.437
godown_Nirmal,shop_3501012,39.348
godown_Nirmal,shop_3501013,40.152
godown_Nirmal,shop_3501014,41.698
godown_Nirmal,shop_3501015,46.191
godown_Nirmal,shop_3501016,45.879
godown_Nirmal,shop_3501017,43.838
godown_Nirmal,shop_3501018,45.606
godown_Nirmal,shop_3501019,43.157
godown_Nirmal,shop_3501020,47.016
godown_Nirmal,shop_3501021,46.35
godown_Nirmal,shop_3501022,41.652
godown_Nirmal,shop_3501023,37.414
godown_Nirmal,shop_3501024,39.232
godown_Nirmal,shop_3501025,43.302
godown_Nirmal,shop_3501026,39.285
godown_Nirmal,shop_3501027,35.883
godown_Nirmal,shop_3501028,37.054
godown_Nirmal,shop_3501029,40.768
godown_Nirmal,shop_3501030,41.086
godown_Nirmal,shop_3501031,40.926
godown_Nirmal,shop_3501032,40.761
godown_Nirmal,shop_3501033,41.146
godown_Nirmal,shop_3501034,40.935
godown_Nirmal,shop_3501035,40.828
godown_Nirmal,shop_3501036,40.356
godown_Nirmal,shop_3501037,40.639
godown_Nirmal,shop_3501038,39.555
godown_Nirmal,shop_3501039,40
godown_Nirmal,shop_3501040,40.39
godown_Nirmal,shop_3501041,40.702
godown_Nirmal,shop_3501042,40.507
godown_Nirmal,shop_3501043,40.805
godown_Nirmal,shop_3501044,40.68
godown_Nirmal,shop_3501045,40.778
godown_Nirmal,shop_3501046,40.542
godown_Nirmal,shop_3501047,39.231
godown_Nirmal,shop_3501048,38.699
godown_Nirmal,shop_3503001,12.997
godown_Nirmal,shop_3503002,13.052
godown_Nirmal,shop_3503003,13.087
godown_Nirmal,shop_3503004,16.767
godown_Nirmal,shop_3503005,16.465
godown_Nirmal,shop_3503006,17.334
godown_Nirmal,shop_3503007,13.163
godown_Nirmal,shop_3503008,7.261
godown_Nirmal,shop_3503009,7.112
godown_Nirmal,shop_3503010,7.361
godown_Nirmal,shop_3503011,7.05
godown_Nirmal,shop_3503012,10.422
godown_Nirmal,shop_3503013,9.464
godown_Nirmal,shop_3503014,10.053
godown_Nirmal,shop_3503015,10.65
godown_Nirmal,shop_3504001,48.441
godown_Nirmal,shop_3504002,49.657
godown_Nirmal,shop_3504003,39.672
godown_Nirmal,shop_3504004,46.523
godown_Nirmal,shop_3504005,56.761
godown_Nirmal,shop_3504007,55.413
godown_Nirmal,shop_3504008,41.688
godown_Nirmal,shop_3504009,39.762
godown_Nirmal,shop_3504010,41.646
godown_Nirmal,shop_3504011,42.829
godown_Nirmal,shop_3504012,38.972
godown_Nirmal,shop_3504013,45.302
godown_Nirmal,shop_3504014,39.183
godown_Nirmal,shop_3504015,45.079
godown_Nirmal,shop_3504016,50.97
godown_Nirmal,shop_3504017,42.636
godown_Nirmal,shop_3504018,46.316
godown_Nirmal,shop_3504019,45.3
godown_Nirmal,shop_3504020,42.167
godown_Nirmal,shop_3504021,44.515
godown_Nirmal,shop_3504022,49.347
godown_Nirmal,shop_3504023,48.754
godown_Nirmal,shop_3504024,40.063
godown_Nirmal,shop_3504025,39.808
godown_Nirmal,shop_3504026,38.978
godown_Nirmal,shop_3504027,39.178
godown_Nirmal,shop_3505001,32.206
godown_Nirmal,shop_3505002,32.962
godown_Nirmal,shop_3505004,32.655
godown_Nirmal,shop_3505005,32.369
godown_Nirmal,shop_3505006,32.155
godown_Nirmal,shop_3505007,31.878
godown_Nirmal,shop_3505008,32.117
godown_Nirmal,shop_3505009,31.291
godown_Nirmal,shop_3505010,31.709
godown_Nirmal,shop_3505011,32.155
godown_Nirmal,shop_3505012,32.175
godown_Nirmal,shop_3505013,31.515
godown_Nirmal,shop_3505014,33.867
godown_Nirmal,shop_3505015,33.746
godown_Nirmal,shop_3505016,34.127
godown_Nirmal,shop_3505017,35.415
godown_Nirmal,shop_3505018,35.341
godown_Nirmal,shop_3505019,36.378
godown_Nirmal,shop_3505020,38.349
godown_Nirmal,shop_3505021,37.594
godown_Nirmal,shop_3505022,37.042
godown_Nirmal,shop_3505023,33.721
godown_Nirmal,shop_3505024,31.949
godown_Nirmal,shop_3505025,25.541
godown_Nirmal,shop_3505026,23.265
godown_Nirmal,shop_3505027,31.152
godown_Nirmal,shop_3505028,31.078
godown_Nirmal,shop_3505029,32.028
godown_Nirmal,shop_3505030,32.031
godown_Nirmal,shop_3505031,31.457
godown_Nirmal,shop_3505032,35.302
godown_Nirmal,shop_3505033,33.719
godown_Nirmal,shop_3505034,25.345
godown_Nirmal,shop_3505036,32.928
godown_Nirmal,shop_3505037,25.197
godown_Nirmal,shop_3506001,46.133
godown_Nirmal,shop_3506002,49.842
godown_Nirmal,shop_3506003,46.094
godown_Nirmal,shop_3506004,51.316
godown_Nirmal,shop_3506005,52.512
godown_Nirmal,shop_3506006,47.891
godown_Nirmal,shop_3506007,49.273
godown_Nirmal,shop_3506008,49.843
godown_Nirmal,shop_3506009,37.954
godown_Nirmal,shop_3506010,39.088
godown_Nirmal,shop_3506011,47.457
godown_Nirmal,shop_3506012,46.343
godown_Nirmal,shop_3506013,46.289
godown_Nirmal,shop_3506014,36.711
godown_Nirmal,shop_3506015,40.936
godown_Nirmal,shop_3506016,42.778
godown_Nirmal,shop_3506017,50.089
godown_Nirmal,shop_3506018,43.958
godown_Nirmal,shop_3506019,44.56
godown_Nirmal,shop_3506020,49.995
godown_Nirmal,shop_3506021,40.794
godown_Nirmal,shop_3506022,52.699
godown_Nirmal,shop_3506023,49.33
godown_Nirmal,shop_3506024,44.921
godown_Nirmal,shop_3506025,52.018
godown_Nirmal,shop_3506026,48.015
godown_Nirmal,shop_3506027,49.326
godown_Nirmal,shop_3507001,27.275
godown_Nirmal,shop_3507002,27.287
godown_Nirmal,shop_3507003,30.774
godown_Nirmal,shop_3507004,30.597
godown_Nirmal,shop_3507005,28.382
godown_Nirmal,shop_3507006,25.762
godown_Nirmal,shop_3507007,33.412
godown_Nirmal,shop_3507008,32.848
godown_Nirmal,shop_3507009,29.277
godown_Nirmal,shop_3507010,26.95
godown_Nirmal,shop_3507011,27.245
godown_Nirmal,shop_3508001,15.247
godown_Nirmal,shop_3508002,15.359
godown_Nirmal,shop_3508003,17.205
godown_Nirmal,shop_3508004,16.67
godown_Nirmal,shop_3508005,18.455
godown_Nirmal,shop_3508006,12.279
godown_Nirmal,shop_3508007,10.087
godown_Nirmal,shop_3508008,20.565
godown_Nirmal,shop_3508009,13.221
godown_Nirmal,shop_3508010,12.132
godown_Nirmal,shop_3508011,9.204
godown_Nirmal,shop_3508012,12.415
godown_Nirmal,shop_3508013,9.433
godown_Nirmal,shop_3508014,11.24
godown_Nirmal,shop_3508015,17.41
godown_Nirmal,shop_3508016,15.135
godown_Nirmal,shop_3508017,9.812
godown_Nirmal,shop_3508018,17.412
godown_Nirmal,shop_3508019,14.101
godown_Nirmal,shop_3508020,16.312
godown_Nirmal,shop_3509001,28.874
godown_Nirmal,shop_3509002,28.881
godown_Nirmal,shop_3509003,27.929
godown_Nirmal,shop_3509004,28.186
godown_Nirmal,shop_3509005,25.892
godown_Nirmal,shop_3509006,25.345
godown_Nirmal,shop_3509007,24.486
godown_Nirmal,shop_3509008,25.105
godown_Nirmal,shop_3509009,25.167
godown_Nirmal,shop_3509010,23.467
godown_Nirmal,shop_3509011,27.158
godown_Nirmal,shop_3509012,28.842
godown_Nirmal,shop_3509013,31.535
godown_Nirmal,shop_3509014,30.184
godown_Nirmal,shop_3509015,34.199
godown_Nirmal,shop_3509016,31.682
godown_Nirmal,shop_3509017,31.945
godown_Nirmal,shop_3509018,33.12
godown_Nirmal,shop_3509019,32.951
godown_Nirmal,shop_3509020,36.528
godown_Nirmal,shop_3509021,37.025
godown_Nirmal,shop_3510001,18.3
godown_Nirmal,shop_3510002,18.196
godown_Nirmal,shop_3510003,18.305
godown_Nirmal,shop_3510004,19.347
godown_Nirmal,shop_3510005,16.803
godown_Nirmal,shop_3510006,16.783
godown_Nirmal,shop_3510007,15.09
godown_Nirmal,shop_3510008,20.867
godown_Nirmal,shop_3510009,21.355
godown_Nirmal,shop_3510010,24.022
godown_Nirmal,shop_3510011,23.028
godown_Nirmal,shop_3510012,23.136
godown_Nirmal,shop_3510013,23.137
godown_Nirmal,shop_3510014,25.264
godown_Nirmal,shop_3510015,23.431
godown_Nirmal,shop_3510016,15.026
godown_Nirmal,shop_3510017,13.349
godown_Nirmal,shop_3510018,17.683
godown_Nirmal,shop_3510019,9.291
godown_Nirmal,shop_3510020,9.644
godown_Nirmal,shop_3510021,7.906
godown_Nirmal,shop_3510022,12.247
godown_Nirmal,shop_3510023,21.531
godown_Nirmal,shop_3510024,17.248
godown_Nirmal,shop_3510025,17.661
godown_Nirmal,shop_3511001,48.285
godown_Nirmal,shop_3511002,46.772
godown_Nirmal,shop_3511003,48.103
godown_Nirmal,shop_3511004,48.231
godown_Nirmal,shop_3511005,48.073
godown_Nirmal,shop_3511006,48.478
godown_Nirmal,shop_3511007,44.752
godown_Nirmal,shop_3511008,38.459
godown_Nirmal,shop_3511009,44.224
godown_Nirmal,shop_3511010,39.591
godown_Nirmal,shop_3511011,42.585
godown_Nirmal,shop_3511012,40.288
godown_Nirmal,shop_3511013,40.902
godown_Nirmal,shop_3511014,45.993
godown_Nirmal,shop_3511015,37.434
godown_Nirmal,shop_3513001,1.936
godown_Nirmal,shop_3513002,1.033
godown_Nirmal,shop_3513003,0.636
godown_Nirmal,shop_3513004,1.052
godown_Nirmal,shop_3513005,0.592
godown_Nirmal,shop_3513006,0.693
godown_Nirmal,shop_3513007,0.303
godown_Nirmal,shop_3513008,0.29
godown_Nirmal,shop_3513009,0.117
godown_Nirmal,shop_3513010,0.235
godown_Nirmal,shop_3513011,0.402
godown_Nirmal,shop_3513012,0.759
godown_Nirmal,shop_3513013,0.71
godown_Nirmal,shop_3513014,0.697
godown_Nirmal,shop_3513015,0.787
godown_Nirmal,shop_3513016,0.919
godown_Nirmal,shop_3513017,0.946
godown_Nirmal,shop_3513018,0.589
godown_Nirmal,shop_3513019,1.137
godown_Nirmal,shop_3513020,0.607
godown_Nirmal,shop_3513021,1.295
godown_Nirmal,shop_3513022,3.711
godown_Nirmal,shop_3513023,1.957
godown_Nirmal,shop_3513024,2.801
godown_Nirmal,shop_3513025,2.093
godown_Nirmal,shop_3513026,2.523
godown_Nirmal,shop_3513027,2.12
godown_Nirmal,shop_3513028,1.498
godown_Nirmal,shop_3513029,0.342
godown_Nirmal,shop_3513030,1.976
godown_Nirmal,shop_3513031,0.681
godown_Nirmal,shop_3513032,1.097
godown_Nirmal,shop_3513033,1.179
godown_Nirmal,shop_3513034,0.315
godown_Nirmal,shop_3513035,1.885
godown_Nirmal,shop_3513036,2.938
godown_Nirmal,shop_3514001,5.815
godown_Nirmal,shop_3514002,8.155
godown_Nirmal,shop_3514003,6.724
godown_Nirmal,shop_3514004,6.613
godown_Nirmal,shop_3514005,8.831
godown_Nirmal,shop_3514006,9.844
godown_Nirmal,shop_3514007,12.57
godown_Nirmal,shop_3514008,12.832
godown_Nirmal,shop_3514009,13.188
godown_Nirmal,shop_3514010,12.807
godown_Nirmal,shop_3514011,16.717
godown_Nirmal,shop_3514012,15.86
godown_Nirmal,shop_3514013,21.382
godown_Nirmal,shop_3514014,23.661
godown_Nirmal,shop_3514015,21.337
godown_Nirmal,shop_3514016,24.334
godown_Nirmal,shop_3514017,19.153
godown_Nirmal,shop_3514018,18.878
godown_Nirmal,shop_3514019,13.854
godown_Nirmal,shop_3514020,16.648
godown_Nirmal,shop_3514021,18.469
godown_Nirmal,shop_3514022,18.816
godown_Nirmal,shop_3514023,15.853
godown_Nirmal,shop_3514024,12.852
godown_Nirmal,shop_3514025,15.843
godown_Nirmal,shop_3514026,10.346
godown_Nirmal,shop_3514027,9.991
godown_Nirmal,shop_3514028,5.762
godown_Nirmal,shop_3514029,13.962
godown_Nirmal,shop_3514030,12.449
godown_Nirmal,shop_3514031,16.736
godown_Nirmal,shop_3514032,26.415
godown_Nirmal,shop_3514033,12.811
godown_Nirmal,shop_3516001,54.553
godown_Nirmal,shop_3516002,52.081
godown_Nirmal,shop_3516003,52.189
godown_Nirmal,shop_3516004,58.244
godown_Nirmal,shop_3516005,56.453
godown_Nirmal,shop_3516006,61.117
godown_Nirmal,shop_3516007,60.828
godown_Nirmal,shop_3516008,52.305
godown_Nirmal,shop_3516009,50.334
godown_Nirmal,shop_3516010,51.184
godown_Nirmal,shop_3516011,50.988
godown_Nirmal,shop_3516012,58.193
godown_Nirmal,shop_3516013,56.147
godown_Nirmal,shop_3516014,51.93
godown_Nirmal,shop_3516015,53.144
godown_Nirmal,shop_3516016,55.058
godown_Nirmal,shop_3516017,56.904
godown_Nirmal,shop_3516018,49.961
godown_Nirmal,shop_3516019,51.031
godown_Nirmal,shop_3517002,3.716
godown_Nirmal,shop_3517003,4.881
godown_Nirmal,shop_3517004,5.414
godown_Nirmal,shop_3517005,7.504
godown_Nirmal,shop_3517006,6.588
godown_Nirmal,shop_3517007,5.602
godown_Nirmal,shop_3517008,4.809
godown_Nirmal,shop_3517009,6.588
